36.5339516667,-87.3503116667,2.01166666667
36.5339533333,-87.3503133333,2.01
36.5339533333,-87.350315,2.00666666667
36.5339533333,-87.350315,2.00333333333
36.5339533333,-87.3503133333,2.0
36.53395,-87.35031,1.99166666667
36.5339466667,-87.3503083333,2.01166666667
36.5339483333,-87.3503083333,2.025
36.5339733333,-87.350335,2.02666666667
36.534075,-87.3503516667,2.02333333333
36.5342,-87.35034,2.02166666667
36.534235,-87.3504183333,2.00333333333
36.5341516667,-87.3504316667,1.99333333333
36.5340033333,-87.35039,2.0
36.5337933333,-87.3503433333,2.00833333333
36.5335483333,-87.3502666667,2.01666666667
36.53331,-87.3501833333,2.02
36.53307,-87.3500883333,2.02666666667
36.5328166667,-87.349995,2.015
36.5328166667,-87.349995,2.015
36.5325833333,-87.3498966667,2.07
36.5325833333,-87.3498966667,2.07
36.53242,-87.3498566667,2.08666666667
36.5324133333,-87.349885,2.06166666667
36.532405,-87.3498783333,2.06166666667
36.5326583333,-87.3476316667,2.165
36.53276,-87.3471316667,2.16666666667
36.5328616667,-87.34664,2.175
36.5329633333,-87.3461333333,2.15833333333
36.5330866667,-87.3456083333,2.125
36.5330866667,-87.3456083333,2.125
36.5368366667,-87.338375,1.81166666667
36.53718,-87.3380916667,1.82
36.5375716667,-87.3378583333,1.80833333333
36.5379816667,-87.3376783333,1.78833333333
36.5383933333,-87.33756,1.745
36.5383933333,-87.33756,1.745
36.5393516667,-87.3373633333,1.67
36.54077,-87.337065,1.67
36.542405,-87.336745,1.68
36.5429266667,-87.336565,1.68833333333
36.543435,-87.336345,1.69166666667
36.5439416667,-87.3361133333,1.69666666667
36.5444483333,-87.33588,1.69666666667
36.5444483333,-87.33588,1.69666666667
36.5455016667,-87.33537,1.69666666667
36.5479683333,-87.332425,1.89833333333
36.5483883333,-87.3318716667,1.91166666667
36.5487966667,-87.3313433333,1.94166666667
36.5492016667,-87.330825,1.97333333333
36.54961,-87.3302933333,1.99166666667
36.5500266667,-87.3297433333,1.99333333333
36.5504416667,-87.3292,2.00166666667
36.5508533333,-87.3286683333,2.005
36.55125,-87.328155,2.01333333333
36.5516266667,-87.3276466667,2.02833333333
36.5519833333,-87.3271333333,2.01166666667
36.5523766667,-87.3265966667,1.99
36.5527816667,-87.3260516667,1.96666666667
36.5531666667,-87.3255283333,1.96666666667
36.5534866667,-87.3250966667,1.96333333333
36.553735,-87.3247633333,1.96666666667
36.5539033333,-87.3245333333,1.98166666667
36.553975,-87.3244333333,1.98
36.5539933333,-87.3244066667,1.985
36.55399,-87.3244116667,1.99333333333
36.5539866667,-87.32442,1.98333333333
36.5539816667,-87.324425,1.98166666667
36.5539783333,-87.3244283333,1.98
36.553975,-87.3244316667,1.98666666667
36.5539716667,-87.324435,1.98666666667
36.5539666667,-87.3244366667,1.99333333333
36.553965,-87.32444,1.99666666667
36.5539633333,-87.3244416667,1.995
36.55396,-87.324445,1.99166666667
36.55396,-87.3244483333,1.97833333333
36.5539583333,-87.3244516667,1.97333333333
36.5539566667,-87.324455,1.97333333333
36.553955,-87.3244566667,1.975
36.5539533333,-87.3244583333,1.97
36.5539516667,-87.3244583333,1.97
36.5539516667,-87.3244583333,1.97333333333
36.5539483333,-87.3244566667,1.98166666667
36.5539466667,-87.324455,1.99
36.5539466667,-87.3244566667,1.98833333333
36.5539466667,-87.3244566667,1.98666666667
36.553945,-87.3244583333,1.98333333333
36.5539433333,-87.3244583333,1.99
36.5539633333,-87.3244316667,1.98166666667
36.5541016667,-87.3242516667,1.97
36.5543333333,-87.3239416667,1.96166666667
36.554625,-87.3235516667,1.955
36.554975,-87.3230783333,1.95166666667
36.5553666667,-87.322555,1.93833333333
36.5557733333,-87.3220133333,1.91833333333
36.55619,-87.3214583333,1.89166666667
36.55661,-87.3208966667,1.865
36.5570216667,-87.320345,1.86
36.5574216667,-87.3198083333,1.88333333333
36.5578216667,-87.3192716667,1.90166666667
36.5582283333,-87.31872,1.90833333333
36.5586383333,-87.318165,1.90833333333
36.55905,-87.3176116667,1.90333333333
36.55946,-87.3170583333,1.905
36.5598666667,-87.3165133333,1.92333333333
36.5602833333,-87.3159983333,1.935
36.5606916667,-87.3154616667,1.945
36.5611083333,-87.3149133333,1.945
36.5615466667,-87.31438,1.91833333333
36.56198,-87.31386,1.91
36.5623966667,-87.31334,1.92166666667
36.5628033333,-87.3128016667,1.93833333333
36.5632083333,-87.3122533333,1.95
36.563615,-87.3117033333,1.97666666667
36.5640216667,-87.311155,2.00166666667
36.56443,-87.310605,2.02666666667
36.5648383333,-87.3100566667,2.05
36.5656516667,-87.3089633333,2.12333333333
36.56606,-87.3084116667,2.16
36.5664583333,-87.30784,2.32666666667
36.5664583333,-87.30784,2.32666666667
36.567275,-87.306705,2.16
36.5699516667,-87.304055,2.01166666667
36.5704966667,-87.3037616667,2.00166666667
36.5710033333,-87.303545,1.99833333333
36.57142,-87.3034133333,1.99166666667
36.5716766667,-87.3033416667,1.99166666667
36.571765,-87.3033183333,1.995
36.5717683333,-87.3033233333,2.0
36.5717733333,-87.303325,2.01
36.5719033333,-87.3032883333,2.01666666667
36.5719033333,-87.3032883333,2.01666666667
36.5722016667,-87.3032016667,2.02833333333
36.5722016667,-87.3032016667,2.02833333333
36.5730733333,-87.30294,2.06
36.5730733333,-87.30294,2.06
36.5741183333,-87.3025933333,2.075
36.5757716667,-87.3018733333,2.11333333333
36.576705,-87.301335,2.14333333333
36.5771666667,-87.3010316667,2.15666666667
36.577615,-87.3007116667,2.17
36.5780516667,-87.30039,2.17833333333
36.5785016667,-87.30005,2.17333333333
36.57896,-87.2997,2.16
36.5794133333,-87.29936,2.15333333333
36.5802733333,-87.2987033333,2.13333333333
36.5807233333,-87.2983666667,2.11166666667
36.5811783333,-87.2980216667,2.09
36.5815466667,-87.2977416667,2.07333333333
36.581785,-87.29756,2.06333333333
36.58188,-87.2974816667,2.06166666667
36.5818816667,-87.297475,2.06833333333
36.5818766667,-87.2974783333,2.08
36.58187,-87.2974783333,2.09333333333
36.5818633333,-87.2974783333,2.10666666667
36.5818583333,-87.29748,2.12
36.5818516667,-87.2974833333,2.13166666667
36.5818516667,-87.2974833333,2.13166666667
