30,99915,118.06,0,1,0,21,9,53,1,1975,36.5487966667,-87.3313433333,190912.0
30,99906,118.82,0,0,0,31,9,49,1,6427,36.5492016667,-87.330825,190915.0
30,99891,120.08,0,2,-3,31,14,56,1,8693,36.54961,-87.3302933333,190918.0
30,99858,122.86,-3,0,-5,20,11,51,1,10888,36.5500266667,-87.3297433333,190921.0
30,99792,128.42,0,1,0,22,12,52,1,13070,36.5504416667,-87.3292,190924.0
30,99628,142.25,0,0,0,22,7,57,1,22178,36.5508533333,-87.3286683333,190927.0
30,99613,143.52,0,0,0,24,9,57,1,24439,36.55125,-87.328155,190930.0
30,99589,145.54,0,0,0,25,9,55,1,26880,36.5516266667,-87.3276466667,190933.0
30,99533,150.27,2,0,0,22,5,53,1,29138,36.5519833333,-87.3271333333,190936.0
30,99527,150.78,0,1,0,22,5,56,1,31380,36.5523766667,-87.3265966667,190939.0
30,99545,149.26,0,0,0,24,7,56,1,-31747,36.5527816667,-87.3260516667,190942.0
30,99530,150.53,0,0,0,22,4,55,1,-29479,36.5531666667,-87.3255283333,190945.0
30,99524,151.03,0,1,0,24,6,54,1,-27060,36.5534866667,-87.3250966667,190948.0
30,99511,152.13,0,0,0,25,7,53,1,-24793,36.553735,-87.3247633333,190951.0
30,99502,152.89,0,0,-1,18,6,56,1,-22543,36.5539033333,-87.3245333333,190954.0
30,99505,152.64,0,0,0,21,6,54,1,-20128,36.553975,-87.3244333333,190957.0
30,99536,150.02,0,0,2,26,254,56,1,-17866,36.5539933333,-87.3244066667,191000.0
30,99545,149.26,0,0,0,24,252,57,1,-15447,36.55399,-87.3244116667,191003.0
30,99568,147.32,0,0,0,25,255,58,1,-13181,36.5539866667,-87.32442,191006.0
30,99565,147.57,0,0,-1,28,254,56,1,-10934,36.5539816667,-87.324425,191009.0
30,99574,146.81,0,0,-1,26,254,59,1,-8512,36.5539783333,-87.3244283333,191012.0
30,99583,146.05,0,0,0,25,0,57,1,-6242,36.553975,-87.3244316667,191015.0
30,99577,146.56,0,0,0,23,7,55,1,-3844,36.5539716667,-87.324435,191018.0
30,99583,146.05,0,0,0,23,6,54,1,-1582,36.5539666667,-87.3244366667,191021.0
30,99574,146.81,0,0,0,23,8,57,1,694,36.553965,-87.32444,191024.0
30,99580,146.31,0,0,0,22,6,54,1,3073,36.5539633333,-87.3244416667,191027.0
30,99589,145.54,0,0,0,22,7,56,1,5332,36.55396,-87.324445,191030.0
30,99574,146.81,0,0,0,23,6,55,1,7749,36.55396,-87.3244483333,191033.0
30,99583,146.05,0,0,0,23,7,54,1,10018,36.5539583333,-87.3244516667,191036.0
30,99577,146.56,0,0,0,23,6,54,1,12261,36.5539566667,-87.324455,191039.0
30,99586,145.80,2,0,0,23,7,56,1,14668,36.553955,-87.3244566667,191042.0
30,99583,146.05,0,0,0,23,7,55,1,16932,36.5539533333,-87.3244583333,191045.0
30,99586,145.80,0,0,0,21,6,56,1,19340,36.5539516667,-87.3244583333,191048.0
30,99589,145.54,0,0,0,22,7,57,1,21615,36.5539516667,-87.3244583333,191051.0
30,99583,146.05,0,0,0,23,6,55,1,23857,36.5539483333,-87.3244566667,191054.0
30,99583,146.05,0,0,0,23,7,56,1,26272,36.5539466667,-87.324455,191057.0
30,99577,146.56,0,0,0,24,7,55,1,28534,36.5539466667,-87.3244566667,191100.0
30,99583,146.05,0,0,0,23,8,57,1,30946,36.5539466667,-87.3244566667,191103.0
30,99577,146.56,0,0,0,22,6,55,1,-32324,36.553945,-87.3244583333,191106.0
30,99577,146.56,0,0,0,23,8,56,1,-30082,36.5539433333,-87.3244583333,191109.0
30,99583,146.05,0,0,0,23,7,56,1,-27659,36.5539633333,-87.3244316667,191112.0
30,99580,146.31,0,0,0,23,6,55,1,-25383,36.5541016667,-87.3242516667,191115.0
30,99583,146.05,2,0,0,23,7,56,1,-22976,36.5543333333,-87.3239416667,191118.0
30,99580,146.31,0,0,0,23,7,56,1,-20713,36.554625,-87.3235516667,191121.0
30,99586,145.80,0,0,0,24,6,56,1,-18471,36.554975,-87.3230783333,191124.0
30,99583,146.05,0,0,0,24,7,56,1,-16053,36.5553666667,-87.322555,191127.0
30,99583,146.05,0,0,0,18,19,52,1,-13781,36.5557733333,-87.3220133333,191130.0
30,99576,146.64,0,0,0,20,14,51,1,-11374,36.55619,-87.3214583333,191133.0
30,99561,147.91,0,1,0,20,13,51,1,-9099,36.55661,-87.3208966667,191136.0
30,99550,148.84,0,0,-1,18,13,52,1,-6855,36.5570216667,-87.320345,191139.0
30,99538,149.85,0,0,0,22,12,56,1,-4405,36.5574216667,-87.3198083333,191142.0
30,99529,150.61,0,0,0,24,7,54,1,-2152,36.5578216667,-87.3192716667,191145.0
30,99535,150.10,0,0,0,21,6,57,1,235,36.5582283333,-87.31872,191148.0
30,99520,151.37,0,0,-2,25,7,56,1,2499,36.5586383333,-87.318165,191151.0
30,99541,149.60,0,0,0,25,6,58,1,4751,36.55905,-87.3176116667,191154.0
30,99564,147.66,-1,0,0,25,6,54,1,7206,36.55946,-87.3170583333,191157.0
30,99538,149.85,0,0,0,22,7,59,1,9483,36.5598666667,-87.3165133333,191200.0
30,99538,149.85,0,1,0,20,9,54,1,11895,36.5602833333,-87.3159983333,191203.0
30,99508,152.39,0,1,0,24,6,59,1,14163,36.5606916667,-87.3154616667,191206.0
30,99508,152.39,0,0,0,23,6,56,1,16417,36.5611083333,-87.3149133333,191209.0
30,99505,152.64,-2,0,0,22,5,52,1,18845,36.5615466667,-87.31438,191212.0
30,99499,153.15,0,0,0,20,7,55,1,21121,36.56198,-87.31386,191215.0
30,99505,152.64,0,0,0,19,5,58,1,23536,36.5623966667,-87.31334,191218.0
30,99496,153.40,1,0,0,23,8,53,1,25802,36.5628033333,-87.3128016667,191221.0
30,99469,155.68,0,1,-1,24,5,54,1,28045,36.5632083333,-87.3122533333,191224.0
30,99467,155.85,0,0,-2,22,5,54,1,30473,36.563615,-87.3117033333,191227.0
30,99484,154.41,0,0,0,27,5,55,1,32740,36.5640216667,-87.311155,191230.0
30,99469,155.68,1,0,0,24,7,60,1,-30375,36.56443,-87.310605,191233.0
30,99461,156.36,1,1,0,22,9,54,1,-28101,36.5648383333,-87.3100566667,191236.0
30,99469,155.68,0,0,0,22,7,54,1,-25853,36.5656516667,-87.3089633333,191242.0
30,99452,157.12,0,0,-1,22,8,52,1,-23445,36.56606,-87.3084116667,191245.0
30,99446,157.62,-1,1,0,20,7,58,1,-21176,36.5664583333,-87.30784,191248.0
30,99425,159.40,0,0,0,24,10,55,1,-18753,36.5664583333,-87.30784,191248.0
30,99406,161.01,0,0,0,22,9,56,1,-16491,36.567275,-87.306705,191254.0
30,99391,162.28,0,0,0,24,7,54,1,-14247,36.5699516667,-87.304055,191311.0
30,99355,165.32,0,0,0,22,11,54,1,-11787,36.5704966667,-87.3037616667,191314.0
30,99308,169.30,0,0,0,26,11,52,1,-7152,36.5710033333,-87.303545,191317.0
30,99288,170.99,0,1,0,21,4,58,1,-4889,36.57142,-87.3034133333,191320.0
30,99285,171.24,0,1,0,21,4,58,1,-426,36.5716766667,-87.3033416667,191323.0
30,99308,169.30,0,0,0,23,5,60,1,1778,36.571765,-87.3033183333,191326.0
30,99343,166.33,0,0,0,21,3,59,1,3966,36.5717683333,-87.3033233333,191329.0
30,99383,162.95,0,0,0,24,0,61,1,15229,36.5717733333,-87.303325,191332.0
30,99392,162.19,0,0,1,27,255,57,1,17491,36.5719033333,-87.3032883333,191335.0
30,99410,160.67,1,0,0,28,248,59,1,19918,36.5719033333,-87.3032883333,191335.0
30,99425,159.40,0,0,0,25,253,58,1,22178,36.5722016667,-87.3032016667,191338.0
30,99440,158.13,0,0,0,22,2,58,1,24420,36.5722016667,-87.3032016667,191338.0
30,99428,159.15,0,0,0,23,7,55,1,26828,36.5730733333,-87.30294,191344.0
30,99440,158.13,0,0,0,18,20,53,1,29092,36.5730733333,-87.30294,191344.0
30,99425,159.40,0,0,0,19,17,50,1,31494,36.5741183333,-87.3025933333,191350.0
30,99413,160.42,0,0,0,19,19,56,1,-31782,36.5757716667,-87.3018733333,191401.0
30,99401,161.43,0,0,0,23,7,57,1,-29505,36.576705,-87.301335,191407.0
30,99401,161.43,0,0,0,23,9,56,1,-27280,36.5771666667,-87.3010316667,191410.0
30,99389,162.44,0,0,-1,25,4,56,1,-25069,36.577615,-87.3007116667,191413.0
30,99404,161.18,0,0,-1,24,6,57,1,-22859,36.5780516667,-87.30039,191416.0
30,99422,159.65,0,0,0,24,4,56,1,-20590,36.5785016667,-87.30005,191419.0
30,99410,160.67,0,0,0,25,3,57,1,-18372,36.57896,-87.2997,191422.0
30,99404,161.18,0,1,-1,22,8,54,1,-11669,36.5794133333,-87.29936,191425.0
30,99397,161.77,0,1,0,24,3,56,1,-9411,36.5802733333,-87.2987033333,191431.0
30,99376,163.54,0,0,-1,22,6,54,1,-7033,36.5807233333,-87.2983666667,191434.0
30,99388,162.53,0,1,0,25,5,53,1,-4764,36.5811783333,-87.2980216667,191437.0
30,99385,162.78,0,0,-1,22,7,54,1,-2516,36.5815466667,-87.2977416667,191440.0
30,99391,162.28,0,0,0,24,4,58,1,-120,36.581785,-87.29756,191443.0
30,99400,161.51,0,0,0,21,6,55,1,2148,36.58188,-87.2974816667,191446.0
30,99407,160.92,0,0,0,21,5,55,1,4541,36.5818816667,-87.297475,191449.0
30,99431,158.89,0,0,0,22,4,55,1,6801,36.5818766667,-87.2974783333,191452.0
30,99452,157.12,0,0,0,26,5,56,1,11422,36.58187,-87.2974783333,191455.0
30,99481,154.67,0,0,0,27,249,58,1,13686,36.5818633333,-87.2974783333,191458.0
30,99499,153.15,0,0,0,28,248,60,1,16093,36.5818583333,-87.29748,191501.0
30,99511,152.13,0,0,0,25,248,56,1,18359,36.5818516667,-87.2974833333,191504.0
30,99529,150.61,0,0,0,26,255,58,1,20603,36.5818516667,-87.2974833333,191507.0
30,99532,150.36,0,0,0,22,6,56,1,22988,36.5818516667,-87.297485,191510.0
30,99532,150.36,0,0,0,23,5,56,1,25257,36.5818533333,-87.2974866667,191513.0
30,99520,151.37,0,0,0,23,6,56,1,27649,36.58185,-87.2974866667,191516.0
30,99535,150.10,0,0,0,23,6,57,1,29913,36.5818466667,-87.2974866667,191519.0
30,99526,150.86,0,0,0,25,6,56,1,32176,36.5818383333,-87.2974883333,191522.0
30,99523,151.12,0,0,0,22,5,57,1,-30988,36.5818366667,-87.2974883333,191525.0
30,99526,150.86,0,0,0,22,5,57,1,-28681,36.5818366667,-87.2974866667,191528.0
30,99526,150.86,0,0,0,24,5,55,1,-26310,36.581835,-87.2974866667,191531.0
30,99535,150.10,0,0,0,24,6,55,1,-24040,36.5818366667,-87.2974866667,191534.0
30,99532,150.36,0,0,0,24,6,56,1,-21791,36.5818366667,-87.2974866667,191537.0
30,99529,150.61,0,0,0,23,6,55,1,-19379,36.5818366667,-87.2974866667,191540.0
30,99526,150.86,0,0,0,22,5,56,1,-17101,36.5818366667,-87.2974866667,191543.0
30,99532,150.36,0,0,0,22,5,56,1,-14702,36.5818366667,-87.2974883333,191546.0
30,99529,150.61,-2,0,0,23,5,55,1,-12434,36.5818383333,-87.2974883333,191549.0
30,99532,150.36,0,0,0,22,5,56,1,-10185,36.581845,-87.2974833333,191552.0
30,99520,151.37,1,0,0,23,5,56,1,-7795,36.5819166667,-87.2974266667,191555.0
30,99529,150.61,0,0,0,24,5,55,1,-5529,36.5821333333,-87.2972566667,191558.0
30,99520,151.37,0,0,0,25,5,57,1,-3112,36.5824466667,-87.29702,191601.0
30,99523,151.12,0,0,0,23,5,56,1,-851,36.58281,-87.296745,191604.0
30,99532,150.36,0,0,0,23,5,57,1,1389,36.5832066667,-87.2964466667,191607.0
30,99529,150.61,0,0,0,22,3,56,1,3771,36.5836266667,-87.296145,191610.0
30,99529,150.61,0,0,0,20,18,55,1,6040,36.584045,-87.2958583333,191613.0
30,99526,150.86,0,2,-1,19,18,53,1,8453,36.5844633333,-87.29559,191616.0
30,99520,151.37,0,0,0,21,11,57,1,10721,36.5848816667,-87.295335,191619.0
30,99529,150.61,0,0,0,23,8,49,1,12975,36.5853183333,-87.2950883333,191622.0
30,99532,150.36,0,0,0,23,10,54,1,15379,36.5857916667,-87.294825,191625.0
30,99532,150.36,0,0,0,23,5,54,1,17643,36.5862716667,-87.2945566667,191628.0
30,99520,151.37,0,0,0,25,6,53,1,20040,36.5867166667,-87.2942816667,191631.0
30,99532,150.36,0,0,0,26,6,55,1,22307,36.5871316667,-87.29405,191634.0
30,99526,150.86,2,0,0,23,5,56,1,24570,36.5874683333,-87.2938633333,191637.0
30,99530,150.53,0,0,0,26,7,56,1,26972,36.587695,-87.29374,191640.0
30,99533,150.27,1,1,0,23,12,54,1,29297,36.5877966667,-87.2936833333,191643.0
30,99524,151.03,0,0,0,23,5,57,1,31635,36.5878133333,-87.2936766667,191646.0
30,99527,150.78,0,1,0,24,2,57,1,-31634,36.58781,-87.2936816667,191649.0
30,99521,151.29,0,0,0,20,3,58,1,-29388,36.5878083333,-87.293685,191652.0
30,99527,150.78,0,0,0,25,255,59,1,-26999,36.5878283333,-87.2936733333,191655.0
30,99536,150.02,0,0,0,24,251,58,1,-24735,36.5882933333,-87.2934,191701.0
30,99551,148.75,0,0,0,24,254,58,1,-22326,36.588645,-87.2931816667,191704.0
30,99554,148.50,0,0,0,24,255,58,1,-20061,36.5889683333,-87.29297,191707.0
30,99557,148.25,-2,0,0,22,5,57,1,-17809,36.5891866667,-87.29282,191710.0
30,99554,148.50,0,0,0,22,5,57,1,-15424,36.5893,-87.29274,191713.0
29,99551,148.75,0,0,0,22,5,57,1,-13155,36.5894266667,-87.2926466667,191716.0
29,99568,147.32,0,2,0,19,22,51,1,-10760,36.5896766667,-87.2924583333,191719.0
29,99548,149.01,0,0,0,19,17,55,1,-8481,36.5900266667,-87.2921783333,191722.0
29,99545,149.26,0,0,0,26,1,58,1,-3852,36.5904016667,-87.29186,191725.0
29,99551,148.75,0,0,-1,26,251,61,1,-1588,36.5908066667,-87.2914916667,191728.0
29,99565,147.57,0,0,0,24,2,56,1,812,36.5912283333,-87.2911,191731.0
29,99571,147.06,0,0,-2,21,16,54,1,3076,36.591635,-87.2907216667,191734.0
29,99571,147.06,0,0,0,21,18,50,1,5318,36.5920166667,-87.2903633333,191737.0
29,99568,147.32,0,1,-1,21,15,51,1,7719,36.5923483333,-87.2900516667,191740.0
29,99551,148.75,0,1,-1,22,6,56,1,9995,36.5928033333,-87.2896316667,191746.0
29,99554,148.50,0,0,0,26,12,52,1,12383,36.5928633333,-87.2895733333,191749.0
29,99548,149.01,0,0,-1,21,5,55,1,14653,36.5928616667,-87.2895733333,191752.0
29,99554,148.50,0,0,0,24,3,56,1,16899,36.5928566667,-87.2895783333,191755.0
29,99551,148.75,-2,1,0,22,4,57,1,19290,36.59287,-87.2895666667,191758.0
29,99577,146.56,0,0,-1,25,2,57,1,21604,36.5930016667,-87.289445,191801.0
29,99586,145.80,0,0,0,22,5,56,1,23948,36.5931366667,-87.2892866667,191804.0
29,99568,147.32,0,0,-1,25,251,59,1,26232,36.5931016667,-87.289105,191807.0
29,99577,146.56,0,0,0,24,5,56,1,30843,36.5929866667,-87.2888833333,191810.0
29,99571,147.06,-2,0,0,23,5,55,1,-32424,36.592765,-87.288435,191816.0
29,99577,146.56,0,0,0,23,10,55,1,-30024,36.5926783333,-87.28842,191819.0
29,99583,146.05,-2,0,0,18,22,52,1,-27758,36.5925933333,-87.2884983333,191822.0
29,99568,147.32,0,0,0,23,3,55,1,-25499,36.5925033333,-87.2885733333,191825.0
29,99568,147.32,0,1,0,38,4,50,1,-23122,36.592425,-87.2885316667,191831.0
29,99557,148.25,-10,12,-20,21,10,53,1,-20854,36.592425,-87.28853,191834.0
29,99568,147.32,0,1,-1,22,5,57,1,-18448,36.5924233333,-87.2885316667,191837.0
29,99574,146.81,0,0,0,25,254,58,1,-16174,36.5924216667,-87.2885316667,191840.0
29,99574,146.81,-9,10,-19,27,4,53,1,-11558,36.5924216667,-87.28853,191843.0
29,99587,145.71,-2,3,-5,28,3,55,1,-9270,36.59242,-87.28853,191846.0
29,99584,145.97,0,2,0,17,0,63,1,-6891,36.59242,-87.28853,191849.0
29,99599,144.70,11,-11,22,27,2,55,1,-4632,36.592415,-87.2885283333,191852.0
29,99596,144.95,2,0,0,23,8,54,1,-13,36.59241,-87.2885233333,191855.0
29,99596,144.95,0,0,0,23,8,56,1,2250,36.592405,-87.2885233333,191901.0
29,99599,144.70,0,0,0,22,8,56,1,4661,36.5924016667,-87.2885216667,191904.0
29,99596,144.95,0,0,0,23,8,55,1,6922,36.5924,-87.28852,191907.0
29,99602,144.45,0,0,0,23,7,55,1,9170,36.5923966667,-87.2885183333,191910.0
29,99599,144.70,0,0,0,23,9,55,1,11566,36.592395,-87.2885216667,191913.0
29,99599,144.70,0,0,0,229,198,47,1,13881,36.59239,-87.2885233333,191916.0
29,99593,145.21,-5,29,-6,253,41,10,1,16240,36.5923883333,-87.28853,191919.0
29,99596,144.95,-9,2,0,239,8,60,1,18520,36.5923866667,-87.2885333333,191922.0
28,99596,144.95,0,0,0,254,17,55,1,23158,36.592385,-87.288535,191925.0
28,99593,145.21,0,0,0,255,35,37,1,25426,36.5923816667,-87.2885333333,191928.0
28,99590,145.46,0,0,0,245,26,36,1,27824,36.592375,-87.28853,191931.0
28,99608,143.94,-15,44,9,253,38,36,0,30092,36.5923733333,-87.2885266667,191934.0
28,99593,145.21,0,0,0,253,36,35,1,32348,36.5923683333,-87.2885266667,191937.0
28,99599,144.70,0,0,0,254,36,36,1,-30814,36.5923666667,-87.2885233333,191940.0
28,99587,145.71,0,1,0,253,35,35,1,-28557,36.5923633333,-87.28852,191943.0
28,99599,144.70,0,0,0,254,34,36,1,-26153,36.5923616667,-87.2885183333,191946.0
28,99602,144.45,0,0,0,254,36,36,1,-23874,36.59236,-87.2885166667,191949.0
28,99605,144.19,0,0,0,253,37,35,1,-21628,36.59236,-87.2885166667,191952.0
28,99599,144.70,0,1,0,253,36,36,1,-19239,36.5923566667,-87.288515,191955.0
28,99602,144.45,0,0,0,253,37,36,1,-16974,36.5923566667,-87.2885133333,191958.0
28,99596,144.95,0,0,0,253,35,36,1,-14565,36.5923583333,-87.2885133333,192001.0
28,99605,144.19,0,3,0,255,34,38,1,-12298,36.5923583333,-87.288515,192004.0
28,99593,145.21,0,0,0,255,35,39,1,-10031,36.59236,-87.2885133333,192007.0
28,99602,144.45,0,0,0,255,35,38,1,-7634,36.59236,-87.2885133333,192010.0
28,99596,144.95,0,0,0,254,35,38,1,-5364,36.5923583333,-87.2885133333,192013.0
28,99596,144.95,0,0,0,255,34,38,1,-2952,36.5923583333,-87.2885133333,192016.0
28,99599,144.70,0,0,0,255,34,39,1,-680,36.59236,-87.2885133333,192019.0
28,99602,144.45,0,0,0,255,33,39,1,1576,36.5923633333,-87.2885133333,192022.0
28,99602,144.45,0,0,0,0,34,38,1,3969,36.592365,-87.288515,192025.0
28,99596,144.95,0,0,0,254,34,39,1,6285,36.5923683333,-87.2885166667,192028.0
28,99596,144.95,0,0,0,255,34,39,1,8646,36.5923666667,-87.288515,192031.0
28,99593,145.21,0,0,0,255,35,40,1,10914,36.5923683333,-87.288515,192034.0
28,99584,145.97,0,0,0,254,34,40,1,13161,36.5923683333,-87.288515,192037.0
28,99599,144.70,0,0,0,255,35,38,1,15579,36.592375,-87.2885183333,192040.0
28,99587,145.71,0,0,0,254,33,39,1,17858,36.59239,-87.2885233333,192046.0
28,99593,145.21,0,0,0,254,34,38,1,20257,36.5923916667,-87.288525,192049.0
28,99587,145.71,0,0,0,254,33,39,1,22526,36.59239,-87.288525,192052.0
28,99593,145.21,0,0,0,254,34,41,1,24784,36.59239,-87.288525,192055.0
28,99590,145.46,0,0,0,254,34,39,1,27175,36.5923916667,-87.288525,192058.0
28,99596,144.95,0,0,0,253,33,39,1,29445,36.59239,-87.2885266667,192101.0
28,99596,144.95,0,0,0,254,35,39,1,31849,36.59239,-87.2885266667,192104.0
28,99593,145.21,0,0,0,255,34,38,1,-31398,36.59239,-87.2885266667,192107.0
28,99593,145.21,0,0,0,254,34,39,1,-26788,36.59239,-87.288525,192110.0
28,99593,145.21,0,0,0,255,34,39,1,-24524,36.59239,-87.2885266667,192113.0
28,99629,142.17,0,0,0,255,33,39,1,-22131,36.5923916667,-87.2885266667,192116.0
28,99590,145.46,0,0,0,254,33,39,1,-19864,36.59239,-87.2885266667,192119.0
28,99593,145.21,0,0,0,255,35,40,1,-17605,36.59239,-87.2885266667,192122.0
29,99599,144.70,1,0,0,254,34,39,1,-15228,36.59239,-87.2885266667,192125.0
29,99599,144.70,0,0,0,253,33,40,1,-12958,36.5923883333,-87.2885283333,192128.0
29,99596,144.95,0,0,0,254,34,40,1,-10565,36.5923883333,-87.28853,192131.0
29,99599,144.70,0,0,0,254,34,41,1,-8299,36.5923866667,-87.28853,192134.0
29,99593,145.21,0,0,0,253,34,39,1,-6052,36.592385,-87.28853,192137.0
29,99593,145.21,0,0,0,254,34,39,1,-3666,36.5923833333,-87.28853,192140.0
29,99596,144.95,0,0,0,255,34,39,1,-1340,36.5923816667,-87.2885316667,192143.0
29,99590,145.46,0,0,0,254,33,40,1,1002,36.5923816667,-87.2885333333,192146.0
29,99602,144.45,0,0,0,255,35,40,1,3268,36.59238,-87.288535,192149.0
29,99599,144.70,0,0,0,253,34,40,1,5511,36.5923783333,-87.2885366667,192152.0
29,99599,144.70,0,0,0,254,33,39,1,7884,36.5923766667,-87.288535,192155.0
29,99599,144.70,0,0,0,255,34,38,1,10151,36.5923733333,-87.2885333333,192201.0
29,99593,145.21,0,0,0,254,34,38,1,12550,36.5923716667,-87.288535,192204.0
29,99593,145.21,0,0,0,255,35,41,1,14827,36.5923716667,-87.288535,192207.0
29,99602,144.45,2,0,0,255,34,39,1,17076,36.59237,-87.288535,192210.0
29,99602,144.45,0,0,0,254,34,40,1,19460,36.59237,-87.288535,192213.0
29,99605,144.19,0,0,0,255,34,39,1,21726,36.59237,-87.2885333333,192216.0
29,99599,144.70,2,0,0,254,35,39,1,24115,36.59237,-87.2885316667,192219.0
29,99599,144.70,0,0,0,254,34,38,1,26388,36.59237,-87.2885316667,192222.0
29,99602,144.45,0,0,0,254,33,40,1,31003,36.5923716667,-87.2885316667,192225.0
29,99599,144.70,0,0,0,254,34,39,1,-32269,36.5923716667,-87.28853,192231.0
29,99593,145.21,0,0,0,255,34,40,1,-29886,36.5923733333,-87.28853,192234.0
29,99587,145.71,0,0,0,255,34,39,1,-27616,36.5923733333,-87.28853,192237.0
29,99589,145.54,0,0,0,255,34,40,1,-25367,36.5923733333,-87.28853,192246.0
29,99589,145.54,0,0,0,254,33,40,1,-22988,36.5923733333,-87.28853,192246.0
29,99589,145.54,0,0,0,254,34,40,1,-20718,36.5923733333,-87.28853,192252.0
29,99598,144.79,-2,0,0,254,34,39,1,-18321,36.5923716667,-87.2885283333,192312.0
29,99592,145.29,0,0,0,254,33,40,1,-16053,36.59237,-87.2885283333,192315.0
29,99595,145.04,0,0,0,254,33,38,1,-11423,36.59237,-87.2885283333,192318.0
29,99595,145.04,0,0,0,254,34,40,1,-9156,36.59237,-87.28853,192321.0
29,99589,145.54,0,0,0,255,34,39,1,-6730,36.59237,-87.28853,192324.0
